Company,Model Name,Category,Screen Size,Screen,CPU,RAM,Storage,OS
HP,EliteBook 850,Laptop,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows
HP,Spectre Pro,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,8GB,512GB SSD,Windows
HP,Pavilion 15-cb003nv,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,Windows
HP,250 G4,Laptop,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,No OS
HP,Stream 14-AX000nv,Laptop,14,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2GB,32GB Flash Storage,Windows
HP,250 G5,Laptop,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows
HP,ProBook 450,Laptop,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16GB,512GB SSD,Windows
HP,ProBook 450,Laptop,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4GB,500GB HDD,Windows
HP,Pavilion 15-BC000nv,Laptop,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,6GB,1TB HDD,Windows
HP,Pavilion Power,Laptop,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12GB,128GB SSD +  1TB HDD,Windows
HP,EliteBook 840,Laptop,14,2560x1440,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows
HP,EliteBook 840,Laptop,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,256GB SSD,Windows
HP,255 G6,Laptop,15.6,1366x768,AMD A6-Series 9220 2.5GHz,4GB,500GB HDD,Windows
HP,Pavilion 15-AW003nv,Laptop,15.6,Full HD 1920x1080,AMD A9-Series 9410 2.9GHz,6GB,1TB Hybrid,Windows
HP,Stream 11-Y000na,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2GB,32GB Flash Storage,Windows
Huawei,MateBook X,Laptop,13,IPS Panel Full HD 2160x1440,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Huawei,MateBook X,Laptop,13,IPS Panel Full HD 2160x1440,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Windows
Lenovo,IdeaPad 320-15IKB,Laptop,15.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8GB,1TB HDD,No OS
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD + 1TB HDD,Windows
Lenovo,IdeaPad 120S-14IAP,Laptop,14,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4GB,64GB Flash Storage,Windows
Lenovo,IdeaPad 320-15ISK,Laptop,15.6,1366x768,Intel Core i3 6006U 2GHz,4GB,128GB SSD,No OS
Lenovo,Yoga Book,2 in 1 Convertible,10.1,IPS Panel Touchscreen 1920x1200,Intel Atom x5-Z8550 1.44GHz,4GB,64GB Flash Storage,Android
Lenovo,IdeaPad 520S-14IKB,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,8GB,256GB SSD,No OS
Lenovo,IdeaPad 320-15IKBN,Laptop,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,2TB HDD,No OS
Lenovo,IdeaPad 320-15AST,Laptop,15.6,Full HD 1920x1080,AMD A6-Series 9220 2.5GHz,4GB,128GB SSD,Windows
Lenovo,Ideapad 310-15ISK,Laptop,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,1TB HDD,Windows
Lenovo,Thinkpad T470,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows
Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,IdeaPad 320-15IKBN,Laptop,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,No OS
Lenovo,IdeaPad 320-15IKBN,Laptop,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,No OS
Lenovo,ThinkPad E480,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,No OS
Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,4GB,256GB SSD,Windows
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD,Windows
Lenovo,IdeaPad 320-15AST,Laptop,15.6,1366x768,AMD A6-Series 9220 2.9GHz,4GB,500GB HDD,No OS
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,16GB,512GB SSD,Windows
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,No OS
Lenovo,Thinkpad Yoga,2 in 1 Convertible,14,Touchscreen 2560x1440,Intel Core i7 7500U 2.7GHz,16GB,1TB SSD,Windows
Lenovo,IdeaPad 320-17IKBR,Laptop,17.3,1600x900,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,No OS
Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD + 1TB HDD,Windows
Lenovo,Legion Y520-15IKBN,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD,No OS
Lenovo,IdeaPad 320-15IKBN,Laptop,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,IdeaPad 320-17IKB,Laptop,17.3,1600x900,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,No OS
Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows
Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows
Lenovo,IdeaPad 320-15ISK,Laptop,15.6,1366x768,Intel Core i3 6006U 2GHz,8GB,128GB SSD,Windows
Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,512GB SSD,Windows
Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,512GB SSD,Windows
Lenovo,IdeaPad 320-15ISK,Laptop,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,256GB SSD,No OS
Lenovo,ThinkPad X1,2 in 1 Convertible,14,Touchscreen 2560x1440,Intel Core i7 6600U 2.6GHz,16GB,512GB SSD,Windows
Lenovo,IdeaPad 320-17ISK,Laptop,17.3,1600x900,Intel Core i3 6006U 2GHz,4GB,1TB HDD,Windows
Lenovo,IdeaPad 320-17IKBR,Laptop,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,2TB HDD,No OS
Lenovo,IdeaPad 320-17IKB,Laptop,17.3,1600x900,Intel Core i7 7500U 2.7GHz,6GB,128GB SSD + 1TB HDD,Windows
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,Windows
Lenovo,Ideapad 320-15IKBN,Laptop,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,6GB,256GB SSD,Windows
Lenovo,Thinkpad T570,Laptop,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows
Lenovo,IdeaPad 320-15IKB,Laptop,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,No OS
Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,Windows
Lenovo,IdeaPad 310-15ABR,Laptop,15.6,Full HD 1920x1080,AMD A10-Series 9600P 2.4GHz,6GB,1TB HDD,Windows
Lenovo,IdeaPad 320-17IKB,Laptop,17.3,1600x900,Intel Core i5 7200U 2.5GHz,6GB,1TB HDD,Windows
Lenovo,IdeaPad 320-15IKBN,Laptop,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8GB,2TB HDD,No OS
Lenovo,IdeaPad 320-15IAP,Laptop,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4GB,1TB HDD,No OS
Lenovo,IdeaPad 320-15IKB,Laptop,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD + 1TB HDD,Windows
Lenovo,IdeaPad 720S-13IKB,Laptop,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,ThinkPad 13,Laptop,13.3,1366x768,Intel Celeron Dual Core 3855U 1.6GHz,4GB,16GB Flash Storage,Chrome OS
Lenovo,IdeaPad 320-17IKB,Laptop,17.3,1600x900,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,Windows
Lenovo,IdeaPad 120S-14IAP,Laptop,14,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,Windows
Lenovo,IdeaPad 320-15ABR,Laptop,15.6,Full HD 1920x1080,AMD A12-Series 9720P 3.6GHz,12GB,2TB HDD,Windows
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 2TB HDD,Windows
Lenovo,IdeaPad 320-15IAP,Laptop,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4GB,1TB HDD,No OS
Lenovo,IdeaPad 320-17IKB,Laptop,17.3,1600x900,Intel Core i5 7200U 2.5GHz,6GB,128GB SSD + 1TB HDD,Windows
Lenovo,IdeaPad 320-15ISK,Laptop,15.6,1366x768,Intel Core i3 6006U 2GHz,8GB,256GB SSD,No OS
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD + 1TB HDD,No OS
Lenovo,IdeaPad 110-17ACL,Laptop,17.3,1600x900,AMD A8-Series 7410 2.2GHz,4GB,128GB SSD,Windows
Lenovo,Yoga 11e,Netbook,11.6,IPS Panel 1366x768,Intel Celeron Quad Core N3450 1.1GHz,4GB,128GB SSD,Windows
Lenovo,IdeaPad 720S-14IKB,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,Thinkpad X1,Laptop,14,IPS Panel 2560x1440,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Windows
Lenovo,Ideapad 510S-13IKB,Laptop,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4GB,128GB SSD,Windows
Lenovo,ThinkPad X1,2 in 1 Convertible,14,Touchscreen 2560x1440,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Windows
Lenovo,ThinkPad E580,Laptop,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows
Lenovo,ThinkPad L470,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,Thinkpad X1,Laptop,14,IPS Panel 2560x1440,Intel Core i7 7500U 2.7GHz,16GB,1TB SSD,Windows
Lenovo,IdeaPad 320-15IAP,Laptop,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4GB,1TB HDD,Windows
Lenovo,ThinkPad E580,Laptop,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD + 1TB HDD,Windows
Lenovo,IdeaPad 320-15ISK,Laptop,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,500GB HDD,Windows
Lenovo,Lenovo IdeaPad,Laptop,11.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,2GB,32GB Flash Storage,Windows
Lenovo,ThinkPad P51,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,512GB SSD,Windows
Lenovo,Thinkpad T470p,Laptop,14,IPS Panel Full HD 2560x1440,Intel Core i7 7700HQ 2.8GHz,8GB,512GB SSD,Windows
Lenovo,ThinkPad E480,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows
Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD,Windows
Lenovo,Thinkpad 13,Laptop,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows
Lenovo,IdeaPad 320s-14IKB,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,4GB,128GB SSD,Windows
Lenovo,Thinkpad T570,Workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7600U 2.8GHz,16GB,512GB SSD,Windows
Lenovo,Thinkpad P51,Laptop,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,16GB,512GB SSD,Windows
Lenovo,ThinkPad T470s,Laptop,14,2560x1440,Intel Core i7 7500U 2.7GHz,24GB,512GB SSD,Windows
Lenovo,IdeaPad 320-15AST,Laptop,17.3,1600x900,AMD A6-Series 9220 2.5GHz,8GB,1TB HDD,Windows
Lenovo,ThinkPad X270,Laptop,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,IdeaPad 320-15IAP,Laptop,15.6,Full HD 1920x1080,Intel Pentium Quad Core N4200 1.1GHz,4GB,128GB SSD,Windows
Lenovo,ThinkPad T470,Laptop,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,IdeaPad 510s-14IKB,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,No OS
Lenovo,Thinkpad P51,Laptop,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8GB,256GB SSD,Windows
Lenovo,Thinkpad T460s,Laptop,14,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,12GB,256GB SSD,Windows
Lenovo,Thinkpad T470,Laptop,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,1GB SSD,Windows
Lenovo,ThinkPad E570,Laptop,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4GB,128GB SSD,Windows
Lenovo,Thinkpad X270,Laptop,12.5,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Windows
Lenovo,Thinkpad E570,Laptop,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,Thinkpad X260,Laptop,12.5,IPS Panel 1366x768,Intel Core i5 6200U 2.3GHz,8GB,1GB SSD,Windows
Lenovo,Ideapad 520-15IKBR,Laptop,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows
Lenovo,ThinkPad 13,Laptop,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8GB,256GB SSD,Windows
Lenovo,ThinkPad L570,Laptop,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows
Lenovo,IdeaPad 320-14IAP,Laptop,14,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4GB,500GB HDD,Windows
Lenovo,Chromebook N23,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,16GB SSD,Chrome OS
Lenovo,ThinkPad 13,Laptop,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD + 1TB HDD,No OS
Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD + 1TB HDD,Windows
Lenovo,ThinkPad L470,Laptop,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows
Lenovo,IdeaPad 320-15IKB,Laptop,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4GB,1TB HDD,Windows
Lenovo,IdeaPad 320-15ISK,Laptop,15.6,1366x768,Intel Core i3 6006U 2GHz,8GB,2TB HDD,No OS
Lenovo,Thinkpad E470,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows
Lenovo,ThinkPad E470,Laptop,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows
Lenovo,ThinkPad T570,Laptop,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Windows
Lenovo,IdeaPad 320-15ISK,Laptop,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,128GB SSD,Windows
Lenovo,Thinkpad P71,Laptop,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,Windows
Lenovo,IdeaPad 320-15IAP,Laptop,15.6,Full HD 1920x1080,Intel Pentium Quad Core N4200 1.1GHz,4GB,500GB HDD,Windows
Lenovo,ThinkPad L470,Laptop,14,1366x768,Intel Core i5 7200U 2.5GHz,4GB,500GB HDD,Windows
Lenovo,Thinkpad E570,Laptop,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,IdeaPad Y910-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,32GB,256GB SSD + 1TB HDD,Windows
Lenovo,Thinkpad T460s,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,12GB,256GB SSD,Windows
Lenovo,Ideapad 320-15IKBR,Laptop,15.6,Touchscreen 1366x768,Intel Core i7 8550U 1.8GHz,12GB,1TB HDD,Windows
Lenovo,IdeaPad 320-15ABR,Laptop,15.6,Full HD 1920x1080,AMD A12-Series 9720P 3.6GHz,12GB,512GB SSD,Windows
Lenovo,IdeaPad 110-15ISK,Laptop,15.6,1366x768,Intel Core i3 6100U 2.3GHz,8GB,1TB HDD,Windows
Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Windows
Lenovo,Thinkpad T470p,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,Windows
Lenovo,IdeaPad 310-15IKB,Laptop,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,6GB,1TB HDD,Windows
Lenovo,Yoga 720-15IKB,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,Windows
Lenovo,Thinkpad P51,Laptop,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Xeon E3-1535M v6 3.1GHz,32GB,1TB SSD,Windows
Lenovo,ThinkPad T470,Laptop,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows
Lenovo,IdeaPad 320-15IKB,Laptop,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Windows
Lenovo,IdeaPad 320-15IKBN,Laptop,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,No OS
Lenovo,Ideapad 320-15ISK,Laptop,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4GB,1TB HDD,Windows
Lenovo,IdeaPad 100S-14IBR,Laptop,14,1366x768,Intel Celeron Dual Core N3060 1.6GHz,2GB,32GB Flash Storage,Windows
Lenovo,Thinkpad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD + 1TB HDD,Windows
Lenovo,ThinkPad X1,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Windows
Lenovo,IdeaPad 100S-14IBR,Laptop,14,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4GB,32GB Flash Storage,Windows
Lenovo,Thinkpad X270,Laptop,12.5,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows
Lenovo,IdeaPad Y700-15ISK,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,8GB,128GB SSD + 1TB HDD,Windows
Lenovo,Ideapad 320-15IAP,Laptop,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4GB,500GB HDD,Windows
Lenovo,IdeaPad 320-15ISK,Laptop,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows
Lenovo,Yoga 720-13IKB,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,IdeaPad 320-15AST,Laptop,15.6,1366x768,AMD E-Series E2-9000 2.2GHz,4GB,128GB SSD,Windows
Lenovo,Yoga 730,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,8GB,512GB SSD,Windows
Lenovo,IdeaPad 520s-14IKB,Laptop,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Windows
Lenovo,ThinkPad X1,2 in 1 Convertible,14,Touchscreen 2560x1440,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows
Lenovo,Yoga 910-13IKB,2 in 1 Convertible,14,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Windows
Lenovo,IdeaPad 320-15AST,Laptop,15.6,Full HD 1920x1080,AMD A9-Series 9420 2.9GHz,4GB,256GB SSD,Windows
Lenovo,IdeaPad 320-15ABR,Laptop,15.6,1366x768,AMD A12-Series 9720P 3.6GHz,8GB,1TB HDD,Windows
Lenovo,ThinkPad P51s,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,16GB,512GB SSD,Windows
Lenovo,Thinkpad T460p,Laptop,14,Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,8GB,256GB SSD,Windows
Lenovo,Thinkpad E470,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,ThinkPad X1,Laptop,14,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6500U 2.5GHz,8GB,512GB SSD,Windows
Lenovo,ThinkPad T470s,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,ThinkPad 13,Laptop,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,Flex 5,2 in 1 Convertible,14,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,Thinkpad P51s,Workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7600U 2.8GHz,16GB,1TB SSD,Windows
Lenovo,Thinkpad T460,Laptop,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4GB,1GB SSD,Windows
Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6260U 1.8GHz,8GB,256GB SSD,Windows
Lenovo,Thinkpad P50,Laptop,15.6,4K Ultra HD 3840x2160,Intel Core i7 6820HQ 2.7GHz,16GB,512GB SSD,Windows
Lenovo,IdeaPad 110-15IBR,Laptop,15.6,1366x768,Intel Celeron Quad Core N3710 1.6GHz,8GB,1TB HDD,No OS
Lenovo,ThinkPad T470s,Laptop,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16GB,512GB SSD,Windows
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,4GB,1TB HDD,Windows
Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,ThinkPad X1,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows
Lenovo,IdeaPad 310-15IKB,Laptop,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,Windows
Lenovo,Thinkpad T470s,Laptop,14,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows
Lenovo,Thinkpad X1,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Windows
Lenovo,ThinkPad X1,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8GB,256GB Flash Storage,Windows
Lenovo,Thinkpad X1,Laptop,14,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,16GB,512GB SSD,Windows
Lenovo,Thinkpad T460,Laptop,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows
Lenovo,ThinkPad T470s,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8GB,256GB SSD,Windows
Lenovo,N42-20 Chromebook,Laptop,14,1366x768,Intel Celeron Quad Core N3160 1.6GHz,4GB,16GB Flash Storage,Chrome OS
Lenovo,ThinkPad T470p,Laptop,14,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,Windows
